OBJECTID,PARCEL_I,STNUMBER,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_STNAME,CITY,ZIPCODE,ADDRESS,STATUS,SHAPEAREA,SHAPELEN
552970,1069783,834,W,26TH,ST,,26TH ST,INDIANAPOLIS,46208,834 W 26TH ST,Abandoned,11327.7668321884,431.730132920971
552997,1036623,725,N,BELMONT,AVE,,BELMONT AVE,INDIANAPOLIS,46222,725 N BELMONT AVE,Abandoned,4079.97942231477,308.001186117327
553005,1091329,3155,,EASTERN,AVE,,EASTERN AVE,INDIANAPOLIS,46218,3155 EASTERN AVE,Abandoned,7304.91681893229,392.20219230514
553042,1036883,1345,W,27TH,ST,,27TH ST,INDIANAPOLIS,46208,1345 W 27TH ST,Abandoned,4375.03998396677,320.002148781411
553102,1059113,943,W,25TH,ST,,25TH ST,INDIANAPOLIS,46208,943 W 25TH ST,Abandoned,3899.92878252094,320.00168369229
553122,1041391,2952,,STATION,ST,,STATION ST,INDIANAPOLIS,46218,2952 STATION ST,Abandoned,6938.03324815576,445.029882539806
553137,1088583,1633,E,TABOR,ST,,TABOR ST,INDIANAPOLIS,46203,1633 E TABOR ST,Abandoned,5000.0794227413,330.002572388202
553155,1036544,3925,E,12TH,ST,,12TH ST,INDIANAPOLIS,46201,3925 E 12TH ST,Abandoned,6024.18021783422,381.210565673357
553219,1070381,2155,S,DELAWARE,ST,,DELAWARE ST,INDIANAPOLIS,46225,2155 S DELAWARE ST,Abandoned,4521.70383638501,340.027280367409
553249,1066999,451,E,38TH,ST,,38TH ST,INDIANAPOLIS,46205,451 E 38TH ST,Abandoned,10207.308944718,404.16377716913
553347,1049155,2902,,BROOKSIDE,AVE,,BROOKSIDE AVE,INDIANAPOLIS,46218,2902 BROOKSIDE AVE,Abandoned,5400.27075279454,350.006702260835
553353,1002195,340,N,COLORADO,AVE,,COLORADO AVE,INDIANAPOLIS,46201,340 N COLORADO AVE,Abandoned,5439.75568517,351.989632954631
553373,1041163,1130,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46201,1130 N RURAL ST,Abandoned,4799.1711516576,341.941099753644
553394,1041840,1813,,WILCOX,ST,,WILCOX ST,INDIANAPOLIS,46222,1813 WILCOX ST,Vacant,5119.97770184183,335.999375021498
553399,1082507,1345,,LINDEN,ST,,LINDEN ST,INDIANAPOLIS,46203,1345 LINDEN ST,Abandoned,5990.53924108506,429.03277892188
553433,1003784,881,N,GRANT,AVE,,GRANT AVE,INDIANAPOLIS,46201,881 N GRANT AVE,Abandoned,5370.602138993,350.976933665839
553473,1050607,62,N,EWING,ST,,EWING ST,INDIANAPOLIS,46201,62 N EWING ST,Abandoned,6205.44005041279,374.620505107745
553514,1030273,1032,,CHURCHMAN,AVE,,CHURCHMAN AVE,INDIANAPOLIS,46203,1032 CHURCHMAN AVE,Vacant,4526.97616504866,325.449997062761
553515,1091202,3306,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,3306 N HARDING ST,Abandoned,6440.33746947465,324.010819932522
553532,1061543,1956,,COLUMBIA,AVE,,COLUMBIA AVE,INDIANAPOLIS,46202,1956 COLUMBIA AVE,Abandoned,5600.56882621148,360.031707590348
553545,1034753,1014,,UDELL,ST,,UDELL ST,INDIANAPOLIS,46208,1014 UDELL ST,Abandoned,3777.58914765035,311.841956579375
553555,1028018,3609,E,30TH,ST,,30TH ST,INDIANAPOLIS,46218,3609 E 30TH ST,Abandoned,4028.96256929833,291.783115875071
553572,1091599,3562,,JANET,DR,,JANET DR,INDIANAPOLIS,46218,3562 JANET DR,Vacant,7185.15036313929,375.857197447016
553620,1014562,825,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46201,825 N GLADSTONE AVE,Abandoned,5837.61548399916,322.281276478423
553640,1026654,2906,,ADAMS,ST,,ADAMS ST,INDIANAPOLIS,46218,2906 ADAMS ST,Abandoned,4699.59095094861,338.533231321824
553648,1041253,2414,E,MICHIGAN,ST,,MICHIGAN ST,INDIANAPOLIS,46201,2414 E MICHIGAN ST,Vacant,5519.8626480443,304.014906875222
553661,1072597,4947,E,21ST,ST,,21ST ST,INDIANAPOLIS,46218,4947 E 21ST ST,Vacant,7296.22233876226,409.23052154092
553752,1068901,3710,,ROOSEVELT,AVE,,ROOSEVELT AVE,INDIANAPOLIS,46218,3710 ROOSEVELT AVE,Vacant,2601.69756904237,216.195380467928
553768,1041052,3217,E,38TH,ST,,38TH ST,INDIANAPOLIS,46218,3217 E 38TH ST,Abandoned,9999.92220810171,499.999723725486
553802,1061029,624,,EUGENE,ST,,EUGENE ST,INDIANAPOLIS,46208,624 EUGENE ST,Abandoned,5129.97561019493,336.499687521761
553815,1067003,1037,W,27TH,ST,,27TH ST,INDIANAPOLIS,46208,1037 W 27TH ST,Abandoned,5665.68711266562,341.813961970462
553880,1098120,2616,,WHITE,AVE,,WHITE AVE,INDIANAPOLIS,46208,2616 WHITE AVE,Abandoned,1250.54271950331,142.832887105195
553929,1083857,2527,S,RANDOLPH,ST,,RANDOLPH ST,INDIANAPOLIS,46203,2527 S RANDOLPH ST,Abandoned,5599.53141086444,359.978771618823
553944,1051285,2707,,STUART,ST,,STUART ST,INDIANAPOLIS,46218,2707 STUART ST,Abandoned,4843.48700985383,341.058308589168
553977,1080809,3136,N,KEYSTONE,AVE,,KEYSTONE AVE,INDIANAPOLIS,46218,3136 N KEYSTONE AVE,Abandoned,6649.19490671033,365.970760666453
553986,1073716,1435,W,22ND,ST,,22ND ST,INDIANAPOLIS,46202,1435 W 22ND ST,Abandoned,5600.14491481451,360.004698488241
553995,1060015,1815,,NEW,ST,,NEW ST,INDIANAPOLIS,46203,1815 NEW ST,Abandoned,4727.49674697892,343.044672589188
554030,1004064,257,N,TACOMA,AVE,,TACOMA AVE,INDIANAPOLIS,46201,257 N TACOMA AVE,Abandoned,5812.69908830601,343.010121382607
554111,1077972,922,,ROACHE,ST,,ROACHE ST,INDIANAPOLIS,46208,922 ROACHE ST,Abandoned,3776.9856186838,311.800394720741
554126,1060086,1902,,MILBURN,ST,,MILBURN ST,INDIANAPOLIS,46202,1902 MILBURN ST,Abandoned,4438.01274103142,313.893680475013
554192,1012850,1616,N,EUCLID,AVE,,EUCLID AVE,INDIANAPOLIS,46201,1616 N EUCLID AVE,Abandoned,5320.27943341291,346.000155490652
554204,1016384,440,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46201,440 N OXFORD ST,Abandoned,4211.93524128976,324.810827451166
554207,1047113,424,N,KEALING,AVE,,KEALING AVE,INDIANAPOLIS,46201,424 N KEALING AVE,Abandoned,4799.90369972896,320.005003337032
554209,1009867,3223,E,10TH,ST,,10TH ST,INDIANAPOLIS,46201,3223 E 10TH ST,Vacant,7036.49383163871,430.427438688823
554210,1024376,439,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46201,439 N LASALLE ST,Abandoned,4795.78312758471,344.022667806787
554218,1006561,3604,E,NEW YORK,ST,,NEW YORK ST,INDIANAPOLIS,46201,3604 E NEW YORK ST,Vacant,5042.16094022393,352.130126519438
554223,1032816,3315,E,10TH,ST,,10TH ST,INDIANAPOLIS,46201,3315 E 10TH ST,Abandoned,1594.82646215146,199.873901740497
554227,1039322,3410,E,09TH,ST,,09TH ST,INDIANAPOLIS,46201,3410 E 09TH ST,Abandoned,2700.01785880765,210.002491584789
554228,1029797,3312,E,NEW YORK,ST,,NEW YORK ST,INDIANAPOLIS,46201,3312 E NEW YORK ST,Abandoned,4199.6054574841,309.993035516948
554232,1048549,1234,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46201,1234 N DEARBORN ST,Abandoned,6376.79598749364,398.840871314206
554239,1064138,850,N,OAKLAND,AVE,,OAKLAND AVE,INDIANAPOLIS,46201,850 N OAKLAND AVE,Abandoned,4803.13847124899,333.630697540947
554393,1094517,2819,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46218,2819 N GLADSTONE AVE,Abandoned,6391.65040947918,399.582000311807
554395,1033840,2832,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46218,2832 N GLADSTONE AVE,Vacant,6390.87591370178,399.543952227659
554405,1030516,2921,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46218,2921 N GLADSTONE AVE,Abandoned,6391.453218443,399.572767805217
554410,1026593,2536,,BROOKSIDE PKWY,NDR,,BROOKSIDE PKWY NDR,INDIANAPOLIS,46201,2536 BROOKSIDE PKWY NDR,Abandoned,5669.48780107812,346.562055993359
554440,1002174,953,N,DREXEL,AVE,,DREXEL AVE,INDIANAPOLIS,46201,953 N DREXEL AVE,Abandoned,6680.55700197039,359.796160907152
554458,1008110,1331,N,EWING,ST,,EWING ST,INDIANAPOLIS,46201,1331 N EWING ST,Abandoned,4800.01259680631,319.999695841333
554462,1066994,1134,N,KEALING,AVE,,KEALING AVE,INDIANAPOLIS,46201,1134 N KEALING AVE,Abandoned,4799.99878482699,319.999693879854
554463,1054682,1320,N,EWING,ST,,EWING ST,INDIANAPOLIS,46201,1320 N EWING ST,Abandoned,4799.97266221256,319.999663874399
554464,1043133,1345,N,EWING,ST,,EWING ST,INDIANAPOLIS,46201,1345 N EWING ST,Abandoned,4799.96114616615,319.999365141824
554479,1053834,1206,N,OLNEY,ST,,OLNEY ST,INDIANAPOLIS,46201,1206 N OLNEY ST,Abandoned,6134.32951485463,386.720562706511
554486,1098718,3319,,NOWLAND,AVE,,NOWLAND AVE,INDIANAPOLIS,46201,3319 NOWLAND AVE,Abandoned,3042.9290300638,227.741002321084
554711,1044575,154,W,ARIZONA,ST,,ARIZONA ST,INDIANAPOLIS,46225,154 W ARIZONA ST,Abandoned,4730.40213818375,312.702161859398
554807,1064376,1701,N,NEW JERSEY,ST,,NEW JERSEY ST,INDIANAPOLIS,46202,1701 N NEW JERSEY ST,Vacant,3847.86965206475,272.389377469843
554824,1029681,327,S,PARKER,AVE,,PARKER AVE,INDIANAPOLIS,46201,327 S PARKER AVE,Abandoned,5280.15798270111,344.017546905917
554826,1023484,2228,,SHELDON,ST,,SHELDON ST,INDIANAPOLIS,46218,2228 SHELDON ST,Vacant,4700.80273949378,319.699399902968
554916,1005182,507,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46201,507 N GLADSTONE AVE,Abandoned,3800.11299735256,276.008377401156
554944,1043986,3415,E,25TH,ST,,25TH ST,INDIANAPOLIS,46218,3415 E 25TH ST,Abandoned,8800.97827885547,380.045741526716
555656,4016859,4074,,BRENTWOOD,DR,,BRENTWOOD DR,INDIANAPOLIS,46235,4074 BRENTWOOD DR,Abandoned,1678.9535663049,234.856325302417
555740,4013908,4057,,ARBORCREST,DR,,ARBORCREST DR,INDIANAPOLIS,46226,4057 ARBORCREST DR,Abandoned,6820.33720131395,344.008445077031
555809,8012998,3855,N,PARK,AVE,,PARK AVE,INDIANAPOLIS,46205,3855 N PARK AVE,Abandoned,6603.20821547036,364.126536775577
555858,4015781,3932,,STRATHMORE,DR,,STRATHMORE DR,INDIANAPOLIS,46235,3932 STRATHMORE DR,Abandoned,6968.79985807207,348.782234440352
555896,4013086,3851,,ESQUIRE,PL,,ESQUIRE PL,INDIANAPOLIS,46226,3851 ESQUIRE PL,Abandoned,7207.74419003488,356.482907548904
555920,4003371,4101,,DESMOND,AVE,,DESMOND AVE,INDIANAPOLIS,46226,4101 DESMOND AVE,Vacant,6752.99034643154,370.117189811648
555977,4028885,3930,N,WITTFIELD,ST,,WITTFIELD ST,INDIANAPOLIS,46235,3930 N WITTFIELD ST,Vacant,5614.36660874433,312.504976725216
555978,4000710,3955,N,EMERSON,AVE,,EMERSON AVE,INDIANAPOLIS,46226,3955 N EMERSON AVE,Abandoned,61898.7508344453,1037.02637693631
555979,8015053,4030,,GRACELAND,AVE,,GRACELAND AVE,INDIANAPOLIS,46208,4030 GRACELAND AVE,Vacant,5199.99266578033,340.000077488491
556005,8017896,4003,N,COLLEGE,AVE,,COLLEGE AVE,INDIANAPOLIS,46205,4003 N COLLEGE AVE,Abandoned,5009.17061084014,291.148186326447
556013,4003410,4009,,KENNETH,AVE,,KENNETH AVE,INDIANAPOLIS,46226,4009 KENNETH AVE,Abandoned,6002.81280069067,340.121390452746
556037,8012163,421,W,39TH,ST,,39TH ST,INDIANAPOLIS,46208,421 W 39TH ST,Abandoned,6303.35648477224,384.160297510577
556133,8022330,4125,N,PARK,AVE,,PARK AVE,INDIANAPOLIS,46205,4125 N PARK AVE,Vacant,5807.95775300571,352.006144010877
556173,8009324,610,W,41ST,ST,,41ST ST,INDIANAPOLIS,46208,610 W 41ST ST,Abandoned,2599.99616166395,210.000210979939
556293,8022729,4446,,CAROLINE,ST,,CAROLINE ST,INDIANAPOLIS,46205,4446 CAROLINE ST,Abandoned,5330.21731076281,342.012589536021
556405,8019107,4608,,NORWALDO,AVE,,NORWALDO AVE,INDIANAPOLIS,46205,4608 NORWALDO AVE,Abandoned,5887.22305147133,364.514072082414
556451,8014612,4325,,NORWALDO,AVE,,NORWALDO AVE,INDIANAPOLIS,46205,4325 NORWALDO AVE,Abandoned,5586.44965548113,370.023486612135
556454,8021347,4331,,RALSTON,AVE,,RALSTON AVE,INDIANAPOLIS,46205,4331 RALSTON AVE,Abandoned,10842.6152388581,434.015175366975
556573,8017832,4542,,EVANSTON,AVE,,EVANSTON AVE,INDIANAPOLIS,46205,4542 EVANSTON AVE,Abandoned,10400.8667974141,420.025806880362
556648,4006296,4303,,LESLEY,AVE,,LESLEY AVE,INDIANAPOLIS,46226,4303 LESLEY AVE,Abandoned,28401.1646742151,678.328105285979
557087,8010461,5640,,WINTHROP,AVE,,WINTHROP AVE,INDIANAPOLIS,46220,5640 WINTHROP AVE,Vacant,7042.89980107154,403.861890612845
557711,8013393,6021,N,COLLEGE,AVE,,COLLEGE AVE,INDIANAPOLIS,46220,6021 N COLLEGE AVE,Abandoned,7036.43668901168,397.982830841932
557947,8008073,1807,,68TH,ST,,68TH ST,INDIANAPOLIS,46220,1807 68TH ST,Abandoned,7499.90067448116,400.005335518251
559558,3002631,6453,E,HANNA,AVE,,HANNA AVE,INDIANAPOLIS,46203,6453 E HANNA AVE,Vacant,106851.943197278,2730.91353429098
559582,7045831,1842,,DOGWOOD LAKE,WAY,,DOGWOOD LAKE WAY,INDIANAPOLIS,46239,1842 DOGWOOD LAKE WAY,Vacant,7904.47005043107,411.997091313007
559774,1031953,1824,N,DEQUINCY,ST,,DEQUINCY ST,INDIANAPOLIS,46218,1824 N DEQUINCY ST,Abandoned,6285.426923779,357.960404115364
559994,7024777,2347,N,EATON,AVE,,EATON AVE,INDIANAPOLIS,46219,2347 N EATON AVE,Vacant,7799.20728241015,375.573282825131
560005,7006013,6220,E,11TH,ST,,11TH ST,INDIANAPOLIS,46219,6220 E 11TH ST,Vacant,61018.627577289,1214.23978396605
560060,7000353,2152,N,BUTLER,AVE,,BUTLER AVE,INDIANAPOLIS,46218,2152 N BUTLER AVE,Abandoned,5324.0072741777,346.201252945251
560126,7015678,2319,N,WEBSTER,AVE,,WEBSTER AVE,INDIANAPOLIS,46219,2319 N WEBSTER AVE,Abandoned,7198.21340494718,359.97448708337
560209,7019564,1442,N,SHERIDAN,AVE,,SHERIDAN AVE,INDIANAPOLIS,46219,1442 N SHERIDAN AVE,Abandoned,6842.67788287729,373.725662034894
560285,7016131,2214,,NORDEN,CT,,NORDEN CT,INDIANAPOLIS,46219,2214 NORDEN CT,Abandoned,8939.64574597311,395.215964271016
560455,7016166,2220,N,KENYON,ST,,KENYON ST,INDIANAPOLIS,46219,2220 N KENYON ST,Abandoned,9821.60007017031,411.105450655469
560456,7031870,10022,,HAWKINS,CT,,HAWKINS CT,INDIANAPOLIS,46229,10022 HAWKINS CT,Vacant,2110.72976933584,270.276212387354
560468,7004704,5209,,MASSACHUSETTS,AVE,,MASSACHUSETTS AVE,INDIANAPOLIS,46218,5209 MASSACHUSETTS AVE,Abandoned,283584.102452816,2671.83934165725
560538,7026065,7537,,RUSKIN,PL,,RUSKIN PL,INDIANAPOLIS,46226,7537 RUSKIN PL,Vacant,7369.48707594256,353.983810896129
560612,1017005,2846,N,SHERMAN,DR,,SHERMAN DR,INDIANAPOLIS,46218,2846 N SHERMAN DR,Abandoned,22219.0608143399,610.211936555779
560650,7023504,5326,,WINSTON,PL,,WINSTON PL,INDIANAPOLIS,46218,5326 WINSTON PL,Abandoned,9121.7892032063,423.171824110322
560684,7000071,6624,,MASSACHUSETTS,AVE,,MASSACHUSETTS AVE,INDIANAPOLIS,46226,6624 MASSACHUSETTS AVE,Vacant,22013.0954156777,702.456263530433
560760,7024083,3532,,TIFFANY,DR,,TIFFANY DR,INDIANAPOLIS,46226,3532 TIFFANY DR,Vacant,7799.00847071229,379.98753744865
560768,7025415,3721,,CHATEAU,LN,,CHATEAU LN,INDIANAPOLIS,46226,3721 CHATEAU LN,Abandoned,7702.21773640178,360.112290829362
560809,7018749,6237,E,26TH,ST,,26TH ST,INDIANAPOLIS,46219,6237 E 26TH ST,Abandoned,42191.6028931915,882.726318291825
560872,1091335,3125,,EASTERN,AVE,,EASTERN AVE,INDIANAPOLIS,46218,3125 EASTERN AVE,Abandoned,7357.90329697995,394.321600658178
560935,1082231,3422,,CAROLINE,AVE,,CAROLINE AVE,INDIANAPOLIS,46218,3422 CAROLINE AVE,Abandoned,5824.81716648473,363.21274293952
560954,1085618,3502,N,DREXEL,AVE,,DREXEL AVE,INDIANAPOLIS,46218,3502 N DREXEL AVE,Abandoned,8224.00402985662,383.350579039932
561004,1055293,1216,E,GIMBER,ST,,GIMBER ST,INDIANAPOLIS,46203,1216 E GIMBER ST,Abandoned,4896.4177072266,344.023979132694
561005,1042680,2620,E,17TH,ST,,17TH ST,INDIANAPOLIS,46218,2620 E 17TH ST,Abandoned,3710.05453028756,282.00235521272
561024,1049651,818,W,27TH,ST,,27TH ST,INDIANAPOLIS,46208,818 W 27TH ST,Abandoned,3776.78801657553,311.789233096662
561100,1016825,573,N,BELMONT,AVE,,BELMONT AVE,INDIANAPOLIS,46222,573 N BELMONT AVE,Vacant,4199.82535188458,309.989967949465
561108,1006931,918,N,HAMILTON,AVE,,HAMILTON AVE,INDIANAPOLIS,46201,918 N HAMILTON AVE,Abandoned,5200.35563059954,340.019086837526
561135,1044216,3721,,ORCHARD,AVE,,ORCHARD AVE,INDIANAPOLIS,46218,3721 ORCHARD AVE,Abandoned,5610.24119420525,360.133251553769
561160,1073116,2314,E,12TH,ST,,12TH ST,INDIANAPOLIS,46201,2314 E 12TH ST,Abandoned,7349.92975814929,398.005411739525
561222,1061776,1005,W,34TH,ST,,34TH ST,INDIANAPOLIS,46208,1005 W 34TH ST,Abandoned,6121.02257850502,419.781241646811
561237,1002396,3601,,GRACELAND,AVE,,GRACELAND AVE,INDIANAPOLIS,46208,3601 GRACELAND AVE,Abandoned,3121.1738541103,249.35943880944
561248,1056367,1303,W,25TH,ST,,25TH ST,INDIANAPOLIS,46208,1303 W 25TH ST,Abandoned,5199.030410967,339.972815597513
561257,1037685,2341,,BROOKSIDE,AVE,,BROOKSIDE AVE,INDIANAPOLIS,46218,2341 BROOKSIDE AVE,Vacant,7075.64121074831,444.857311259953
561273,1031271,1315,E,NAOMI,ST,,NAOMI ST,INDIANAPOLIS,46203,1315 E NAOMI ST,Abandoned,8603.00061656506,388.788319844645
561282,1069221,602,N,GLADSTONE,AVE,,GLADSTONE AVE,INDIANAPOLIS,46201,602 N GLADSTONE AVE,Abandoned,5456.26973167656,352.256910340281
561291,1091542,3021,N,TACOMA,AVE,,TACOMA AVE,INDIANAPOLIS,46218,3021 N TACOMA AVE,Abandoned,13719.4149694485,475.990785954279
561301,1076430,1314,,BURDSAL,PKWY,,BURDSAL PKWY,INDIANAPOLIS,46208,1314 BURDSAL PKWY,Abandoned,5200.08636503043,340.002949945197
561323,1027384,3210,,HOVEY,ST,,HOVEY ST,INDIANAPOLIS,46218,3210 HOVEY ST,Abandoned,6759.54638753297,417.997574038662
561356,1098835,2604,,ANNETTE,ST,,ANNETTE ST,INDIANAPOLIS,46208,2604 ANNETTE ST,Abandoned,3544.76683117786,299.081705765894
561371,1044456,1846,,DEXTER,ST,,DEXTER ST,INDIANAPOLIS,46202,1846 DEXTER ST,Abandoned,5200.03097459955,340.004394632905
561382,1086055,3638,,HILLSIDE,AVE,,HILLSIDE AVE,INDIANAPOLIS,46218,3638 HILLSIDE AVE,Abandoned,9085.35027549402,534.165578944006
561413,1004839,3055,,RALSTON,AVE,,RALSTON AVE,INDIANAPOLIS,46218,3055 RALSTON AVE,Abandoned,12303.8934007421,648.455798201859
561416,1033679,2543,E,18TH,ST,,18TH ST,INDIANAPOLIS,46218,2543 E 18TH ST,Abandoned,6359.51818733403,331.98326137233
561422,1046937,2657,,BURTON,AVE,,BURTON AVE,INDIANAPOLIS,46208,2657 BURTON AVE,Abandoned,3867.24097345919,329.969195760017
561427,1001221,2608,S,DELAWARE,ST,,DELAWARE ST,INDIANAPOLIS,46225,2608 S DELAWARE ST,Abandoned,7400.71286253774,396.033218880281
561438,1051580,3342,N,CHESTER,AVE,,CHESTER AVE,INDIANAPOLIS,46218,3342 N CHESTER AVE,Abandoned,6721.33239605139,380.015400753934
561442,1014355,743,S,STATE,AVE,,STATE AVE,INDIANAPOLIS,46203,743 S STATE AVE,Abandoned,4078.50347646285,331.900020362996
561459,1029448,2405,,STUART,ST,,STUART ST,INDIANAPOLIS,46218,2405 STUART ST,Abandoned,5618.49218571017,360.950474157355
561529,1063308,334,,PARKWAY,AVE,,PARKWAY AVE,INDIANAPOLIS,46225,334 PARKWAY AVE,Vacant,3304.26430455366,280.287194448522
561580,1051568,26,N,KEALING,AVE,,KEALING AVE,INDIANAPOLIS,46201,26 N KEALING AVE,Abandoned,5191.25972518201,339.576006121362
561600,1009558,409,N,COLORADO,AVE,,COLORADO AVE,INDIANAPOLIS,46201,409 N COLORADO AVE,Abandoned,5440.08631570839,352.008123481929
561608,1009654,921,N,KEYSTONE,AVE,,KEYSTONE AVE,INDIANAPOLIS,46201,921 N KEYSTONE AVE,Abandoned,7008.93140722895,411.99925671289
561676,1030106,2706,E,NEW YORK,ST,,NEW YORK ST,INDIANAPOLIS,46201,2706 E NEW YORK ST,Abandoned,3420.50934537041,256.02429499198
561711,1018645,616,,EASTERN,AVE,,EASTERN AVE,INDIANAPOLIS,46201,616 EASTERN AVE,Abandoned,6126.72935461575,386.357944661129
561713,1085373,1601,,ASBURY,ST,,ASBURY ST,INDIANAPOLIS,46203,1601 ASBURY ST,Abandoned,3570.148090101,295.103144970932
561715,1096188,2901,,SOUTHEASTERN,AVE,,SOUTHEASTERN AVE,INDIANAPOLIS,46203,2901 SOUTHEASTERN AVE,Abandoned,541796.750495197,4044.586376869
561723,1070307,1603,,VILLA,AVE,,VILLA AVE,INDIANAPOLIS,46203,1603 VILLA AVE,Abandoned,4028.57948977109,281.427485314482
561735,1044223,942,,JEFFERSON,AVE,,JEFFERSON AVE,INDIANAPOLIS,46201,942 JEFFERSON AVE,Abandoned,5241.26590169724,342.019082391397
561746,1019757,1820,,MARLOWE,AVE,,MARLOWE AVE,INDIANAPOLIS,46201,1820 MARLOWE AVE,Abandoned,2527.74640965332,206.391263295591
561764,1030076,602,N,RURAL,ST,,RURAL ST,INDIANAPOLIS,46201,602 N RURAL ST,Abandoned,2491.79357550011,212.398385449075
561790,1035509,1247,W,32ND,ST,,32ND ST,INDIANAPOLIS,46208,1247 W 32ND ST,Abandoned,5799.93108754692,369.999562949103
561792,1067576,265,S,GRAY,ST,,GRAY ST,INDIANAPOLIS,46201,265 S GRAY ST,Abandoned,4483.64949140878,326.239890518401
561849,1004829,1714,E,OHIO,ST,,OHIO ST,INDIANAPOLIS,46201,1714 E OHIO ST,Abandoned,1747.96571579075,167.400985505722
561916,1020201,1907,W,MICHIGAN,ST,,MICHIGAN ST,INDIANAPOLIS,46222,1907 W MICHIGAN ST,Vacant,3840.05062063861,316.000061285814
561949,1081308,1531,,HOEFGEN,ST,,HOEFGEN ST,INDIANAPOLIS,46203,1531 HOEFGEN ST,Abandoned,5190.06198020077,339.502122093231
562060,1014158,267,,IOWA,ST,,IOWA ST,INDIANAPOLIS,46225,267 IOWA ST,Abandoned,4415.5649928402,339.999146529668
562091,1032290,1070,,EUGENE,ST,,EUGENE ST,INDIANAPOLIS,46208,1070 EUGENE ST,Abandoned,3750.13603790216,310.010170534486
562093,1034095,2511,N,HARDING,ST,,HARDING ST,INDIANAPOLIS,46208,2511 N HARDING ST,Abandoned,4036.53616888721,289.981949192761
562102,1075557,1057,N,BELMONT,AVE,,BELMONT AVE,INDIANAPOLIS,46222,1057 N BELMONT AVE,Vacant,4797.70671114204,349.716433799345
562107,1013512,2823,,STATION,ST,,STATION ST,INDIANAPOLIS,46218,2823 STATION ST,Abandoned,6974.46760951259,445.399909011819
562110,1046926,1951,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46218,1951 N DEARBORN ST,Abandoned,5399.94046013394,350.000794780926
562122,1068318,2318,N,OXFORD,ST,,OXFORD ST,INDIANAPOLIS,46218,2318 N OXFORD ST,Abandoned,5004.96434313463,338.508715917892
562130,1012558,2920,N,DEARBORN,ST,,DEARBORN ST,INDIANAPOLIS,46218,2920 N DEARBORN ST,Abandoned,5082.85157563069,348.762855057052
562149,1088003,3027,E,38TH,ST,,38TH ST,INDIANAPOLIS,46218,3027 E 38TH ST,Vacant,10000.1588816492,500.009529844542
562155,1098452,3544,N,KEYSTONE,AVE,,KEYSTONE AVE,INDIANAPOLIS,46218,3544 N KEYSTONE AVE,Abandoned,5599.62600346171,359.984988875037
562160,1093119,4717,E,MORRIS,ST,,MORRIS ST,INDIANAPOLIS,46203,4717 E MORRIS ST,Abandoned,9813.47005834529,430.84793385877
562171,1049716,34,N,EUCLID,AVE,,EUCLID AVE,INDIANAPOLIS,46201,34 N EUCLID AVE,Abandoned,5440.80258429148,352.0190847899
562197,1007209,1817,,TALLMAN,AVE,,TALLMAN AVE,INDIANAPOLIS,46218,1817 TALLMAN AVE,Abandoned,4899.90371182402,349.99702297932
562201,1033167,2615,E,17TH,ST,,17TH ST,INDIANAPOLIS,46218,2615 E 17TH ST,Vacant,13885.1874180332,488.595073255004
562209,1014563,2435,N,LASALLE,ST,,LASALLE ST,INDIANAPOLIS,46218,2435 N LASALLE ST,Abandoned,6399.97279561736,400.041406449526
562213,1068391,1037,,UDELL,ST,,UDELL ST,INDIANAPOLIS,46208,1037 UDELL ST,Abandoned,3777.12389471454,311.812529220555
562226,1020439,2815,E,17TH,ST,,17TH ST,INDIANAPOLIS,46218,2815 E 17TH ST,Abandoned,4435.40793060737,327.211570769738
562251,1003605,1122,W,33RD,ST,,33RD ST,INDIANAPOLIS,46208,1122 W 33RD ST,Vacant,6194.60681218695,423.979387510405
562260,1040279,827,W,29TH,ST,,29TH ST,INDIANAPOLIS,46208,827 W 29TH ST,Abandoned,3779.95915151971,311.999953064289
562296,1069219,3821,E,38TH,ST,,38TH ST,INDIANAPOLIS,46218,3821 E 38TH ST,Abandoned,11425.5236516344,500.91196636911
562300,1065796,838,N,TEMPLE,AVE,,TEMPLE AVE,INDIANAPOLIS,46201,838 N TEMPLE AVE,Abandoned,7008.89029662888,412.010610791756
562312,1088518,1251,W,27TH,ST,,27TH ST,INDIANAPOLIS,46208,1251 W 27TH ST,Abandoned,9723.54048396348,442.76946453074
562357,1040070,1153,,CONGRESS,AVE,,CONGRESS AVE,INDIANAPOLIS,46208,1153 CONGRESS AVE,Abandoned,5719.98390793292,365.999901129284
